"","link_direttore","link_descrizione","link_ricerca","link_pubblicazioni","link_servizi","link_competenze","link_collaborazioni","link_formazione","link_biblioteche","link_banchedati","link_focus","link_focus_ITA","links_logo","nome_ist","url","links_webist","links_mailist","links_pres_ist","indirizzo","tel","fax","web_site","direttore","mail","dipartimento"
"88","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=057","http://www.cnr.it/istituti/Descrizione_eng.html?cds=057","http://www.cnr.it/istituti/Ricerca_eng.html?cds=057","Pubblicazioni_eng.html?cds=057","http://www.cnr.it/istituti/Servizi_eng.html?cds=057","http://www.cnr.it/istituti/Competenze_eng.html?cds=057","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=057","http://www.cnr.it/istituti/Formazione_eng.html?cds=057","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=057","http://www.cnr.it/istituti/Banchedati_eng.html?cds=057","http://www.cnr.it/istituti/Focus_eng.html?cds=057","http://www.cnr.it/istituti/Focus.html?cds=057","http://www.cnr.it/istituti/","Istituto per la microelettronica e microsistemi","http://www.cnr.it/istituti/DatiGenerali.html?cds=057","http://www.imm.cnr.it","mailto:guglielmo.fortunato@cnr.it","http://www.cnr.it/istituti","Ottava strada, 5 (Zona Industriale) - 95121 Catania CT Sicilia","095-5968211/212/279/280/283","095-5968 312","http://www.imm.cnr.it","Dr. GUGLIELMO FORTUNATO    ","guglielmo.fortunato@cnr.it",NA
"89","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=082","http://www.cnr.it/istituti/Descrizione_eng.html?cds=082","http://www.cnr.it/istituti/Ricerca_eng.html?cds=082","Pubblicazioni_eng.html?cds=082","http://www.cnr.it/istituti/Servizi_eng.html?cds=082","http://www.cnr.it/istituti/Competenze_eng.html?cds=082","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=082","http://www.cnr.it/istituti/Formazione_eng.html?cds=082","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=082","http://www.cnr.it/istituti/Banchedati_eng.html?cds=082","http://www.cnr.it/istituti/Focus_eng.html?cds=082","http://www.cnr.it/istituti/Focus.html?cds=082","http://www.cnr.it/istituti/","Istituto per la sintesi organica e la fotoreattivit� <","http://www.cnr.it/istituti/DatiGenerali.html?cds=082","http://www.isof.cnr.it","mailto:direzione@isof.cnr.it","http://www.cnr.it/istituti/istituti/?LO=01000000d9c8b7a6080000000800000098582300e758be53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/pdf","Via Piero Gobetti, 101 - 40129 Bologna BO Emilia Romagna","0516399784 - 0516399773","0516399844","http://www.isof.cnr.it","Dott ROBERTO ZAMBONI    ","direzione@isof.cnr.it",NA
"90","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=085","http://www.cnr.it/istituti/Descrizione_eng.html?cds=085","http://www.cnr.it/istituti/Ricerca_eng.html?cds=085","Pubblicazioni_eng.html?cds=085","http://www.cnr.it/istituti/Servizi_eng.html?cds=085","http://www.cnr.it/istituti/Competenze_eng.html?cds=085","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=085","http://www.cnr.it/istituti/Formazione_eng.html?cds=085","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=085","http://www.cnr.it/istituti/Banchedati_eng.html?cds=085","http://www.cnr.it/istituti/Focus_eng.html?cds=085","http://www.cnr.it/istituti/Focus.html?cds=085","http://www.cnr.it/istituti/./logoispf.gif?LO=01000000d9c8b7a6080000000800000037e62000aee6bb53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000","Istituto per la storia del pensiero filosofico e scientifico moderno","http://www.cnr.it/istituti/DatiGenerali.html?cds=085","http://www.ispf.cnr.it","mailto:direttore@ispf.cnr.it","http://www.cnr.it/istituti","Via Porta di Massa, 1 - 80133 Napoli NA Campania","0812535580","0812535515","http://www.ispf.cnr.it","Dott.ssa MANUELA SANNA    ","direttore@ispf.cnr.it",NA
"91","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=097","http://www.cnr.it/istituti/Descrizione_eng.html?cds=097","http://www.cnr.it/istituti/Ricerca_eng.html?cds=097","Pubblicazioni_eng.html?cds=097","http://www.cnr.it/istituti/Servizi_eng.html?cds=097","http://www.cnr.it/istituti/Competenze_eng.html?cds=097","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=097","http://www.cnr.it/istituti/Formazione_eng.html?cds=097","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=097","http://www.cnr.it/istituti/Banchedati_eng.html?cds=097","http://www.cnr.it/istituti/Focus_eng.html?cds=097","http://www.cnr.it/istituti/Focus.html?cds=097","http://www.cnr.it/istituti/","Istituto per la tecnologia delle membrane","http://www.cnr.it/istituti/DatiGenerali.html?cds=097","http://www.itm.cnr.it","mailto:l.giorno@itm.cnr.it","http://www.cnr.it/istituti/istituti/?LO=01000000d9c8b7a608000000080000003c5923008b59be53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/pdf","Via Pietro BUCCI, Cubo 17C - 87036 Rende CS Calabria","0984 492050 -0984 402706 - 0984 492025 - 0984 492007","0984 402103","http://www.itm.cnr.it","Dott.sa LIDIETTA GIORNO    ","l.giorno@itm.cnr.it",NA
"92","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=106","http://www.cnr.it/istituti/Descrizione_eng.html?cds=106","http://www.cnr.it/istituti/Ricerca_eng.html?cds=106","Pubblicazioni_eng.html?cds=106","http://www.cnr.it/istituti/Servizi_eng.html?cds=106","http://www.cnr.it/istituti/Competenze_eng.html?cds=106","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=106","http://www.cnr.it/istituti/Formazione_eng.html?cds=106","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=106","http://www.cnr.it/istituti/Banchedati_eng.html?cds=106","http://www.cnr.it/istituti/Focus_eng.html?cds=106","http://www.cnr.it/istituti/Focus.html?cds=106","http://www.cnr.it/istituti/./logo.jpg?LO=01000000d9c8b7a6080000000800000011e6200088e6bb53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000","Istituto per la valorizzazione del legno e delle specie arboree","http://www.cnr.it/istituti/DatiGenerali.html?cds=106","http://www.ivalsa.cnr.it","mailto:direttore@ivalsa.cnr.it","http://www.cnr.it/istituti/istituti/?LO=01000000d9c8b7a60800000008000000075a2300565abe53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/pdf","via Madonna del Piano 10 - 50019 Sesto Fiorentino FI Toscana","055 - 52251","055- 5225507","http://www.ivalsa.cnr.it","Prof MAURO CENTRITTO    ","direttore@ivalsa.cnr.it",NA
"93","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=004","http://www.cnr.it/istituti/Descrizione_eng.html?cds=004","http://www.cnr.it/istituti/Ricerca_eng.html?cds=004","Pubblicazioni_eng.html?cds=004","http://www.cnr.it/istituti/Servizi_eng.html?cds=004","http://www.cnr.it/istituti/Competenze_eng.html?cds=004","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=004","http://www.cnr.it/istituti/Formazione_eng.html?cds=004","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=004","http://www.cnr.it/istituti/Banchedati_eng.html?cds=004","http://www.cnr.it/istituti/Focus_eng.html?cds=004","http://www.cnr.it/istituti/Focus.html?cds=004","http://www.cnr.it/istituti/","Istituto per le applicazioni del calcolo ""Mauro Picone""","http://www.cnr.it/istituti/DatiGenerali.html?cds=004","http://www.iac.cnr.it","mailto:direttore@iac.cnr.it","http://www.cnr.it/istituti","Via dei Taurini, 19 - 00185 Roma RM Lazio","0649270921","064404306","http://www.iac.cnr.it","Dott. ROBERTO NATALINI    ","direttore@iac.cnr.it",NA
"94","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=049","http://www.cnr.it/istituti/Descrizione_eng.html?cds=049","http://www.cnr.it/istituti/Ricerca_eng.html?cds=049","Pubblicazioni_eng.html?cds=049","http://www.cnr.it/istituti/Servizi_eng.html?cds=049","http://www.cnr.it/istituti/Competenze_eng.html?cds=049","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=049","http://www.cnr.it/istituti/Formazione_eng.html?cds=049","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=049","http://www.cnr.it/istituti/Banchedati_eng.html?cds=049","http://www.cnr.it/istituti/Focus_eng.html?cds=049","http://www.cnr.it/istituti/Focus.html?cds=049","http://www.cnr.it/istituti/./logo_imamoter_web_cnr.jpg?LO=01000000d9c8b7a6080000000800000005e620007ce6bb53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000","Istituto per le macchine agricole e movimento terra","http://www.cnr.it/istituti/DatiGenerali.html?cds=049","http://www.imamoter.cnr.it","mailto:info@imamoter.cnr.it","http://www.cnr.it/istituti/istituti/?LO=01000000d9c8b7a608000000080000000f5923005e59be53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/pdf","Via Canal Bianco, 28 - 44124 Cassana FE Emilia Romagna","0532735611","0532735666","http://www.imamoter.cnr.it","Ing. ROBERTO PAOLUZZI    ","info@imamoter.cnr.it",NA
"95","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=098","http://www.cnr.it/istituti/Descrizione_eng.html?cds=098","http://www.cnr.it/istituti/Ricerca_eng.html?cds=098","Pubblicazioni_eng.html?cds=098","http://www.cnr.it/istituti/Servizi_eng.html?cds=098","http://www.cnr.it/istituti/Competenze_eng.html?cds=098","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=098","http://www.cnr.it/istituti/Formazione_eng.html?cds=098","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=098","http://www.cnr.it/istituti/Banchedati_eng.html?cds=098","http://www.cnr.it/istituti/Focus_eng.html?cds=098","http://www.cnr.it/istituti/Focus.html?cds=098","http://www.cnr.it/istituti/","Istituto per le tecnologie applicate ai beni culturali","http://www.cnr.it/istituti/DatiGenerali.html?cds=098","http://www.itabc.cnr.it","mailto:direttore@itabc.cnr.it","http://www.cnr.it/istituti","Via Salaria km. 29,300 - 00016 Monterotondo Stazione RM Lazio","0690625274","0690672684","http://www.itabc.cnr.it","Prof PAOLO MAURIELLO    Direttore","direttore@itabc.cnr.it","Patrimonio Culturale"
"96","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=101","http://www.cnr.it/istituti/Descrizione_eng.html?cds=101","http://www.cnr.it/istituti/Ricerca_eng.html?cds=101","Pubblicazioni_eng.html?cds=101","http://www.cnr.it/istituti/Servizi_eng.html?cds=101","http://www.cnr.it/istituti/Competenze_eng.html?cds=101","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=101","http://www.cnr.it/istituti/Formazione_eng.html?cds=101","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=101","http://www.cnr.it/istituti/Banchedati_eng.html?cds=101","http://www.cnr.it/istituti/Focus_eng.html?cds=101","http://www.cnr.it/istituti/Focus.html?cds=101","http://www.cnr.it/istituti/","Istituto per le tecnologie della costruzione","http://www.cnr.it/istituti/DatiGenerali.html?cds=101","http://www.itc.cnr.it","mailto:direttore@itc.cnr.it","http://www.cnr.it/istituti","Via Lombardia, 49 - 20098 San Giuliano Milanese MI Lombardia","029806417 - 029806229","0298280088","http://www.itc.cnr.it","Prof. ing. ANTONIO OCCHIUZZI    ","direttore@itc.cnr.it",NA
"97","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=102","http://www.cnr.it/istituti/Descrizione_eng.html?cds=102","http://www.cnr.it/istituti/Ricerca_eng.html?cds=102","Pubblicazioni_eng.html?cds=102","http://www.cnr.it/istituti/Servizi_eng.html?cds=102","http://www.cnr.it/istituti/Competenze_eng.html?cds=102","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=102","http://www.cnr.it/istituti/Formazione_eng.html?cds=102","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=102","http://www.cnr.it/istituti/Banchedati_eng.html?cds=102","http://www.cnr.it/istituti/Focus_eng.html?cds=102","http://www.cnr.it/istituti/Focus.html?cds=102","http://www.cnr.it/istituti/./logoitd.jpg?LO=01000000d9c8b7a6080000000800000002e6200079e6bb53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000","Istituto per le tecnologie didattiche","http://www.cnr.it/istituti/DatiGenerali.html?cds=102","http://www.itd.cnr.it","mailto:itd@itd.cnr.it","http://www.cnr.it/istituti/istituti/?LO=01000000d9c8b7a60800000008000000e1592300305abe53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/pdf","Via De Marini, 6 - Torre di Francia - 16149 Genova GE Liguria","0106475303","0106475300","http://www.itd.cnr.it","Dott ROSA BOTTINO    ","itd@itd.cnr.it",NA
"98","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=094","http://www.cnr.it/istituti/Descrizione_eng.html?cds=094","http://www.cnr.it/istituti/Ricerca_eng.html?cds=094","Pubblicazioni_eng.html?cds=094","http://www.cnr.it/istituti/Servizi_eng.html?cds=094","http://www.cnr.it/istituti/Competenze_eng.html?cds=094","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=094","http://www.cnr.it/istituti/Formazione_eng.html?cds=094","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=094","http://www.cnr.it/istituti/Banchedati_eng.html?cds=094","http://www.cnr.it/istituti/Focus_eng.html?cds=094","http://www.cnr.it/istituti/Focus.html?cds=094","http://www.cnr.it/istituti/","Istituto per lo studio degli ecosistemi","http://www.cnr.it/istituti/DatiGenerali.html?cds=094","http://www.ise.cnr.it","mailto:direzione@ise.cnr.it","http://www.cnr.it/istituti","Largo Vittorio Tonolli, 50-52 - 28922 Pallanza Verbania VB Piemonte","0323-518300 0323-518323","0323-556513","http://www.ise.cnr.it","Dott.ssa MARINA MARCELLA MANCA    ","direzione@ise.cnr.it",NA
"99","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=095","http://www.cnr.it/istituti/Descrizione_eng.html?cds=095","http://www.cnr.it/istituti/Ricerca_eng.html?cds=095","Pubblicazioni_eng.html?cds=095","http://www.cnr.it/istituti/Servizi_eng.html?cds=095","http://www.cnr.it/istituti/Competenze_eng.html?cds=095","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=095","http://www.cnr.it/istituti/Formazione_eng.html?cds=095","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=095","http://www.cnr.it/istituti/Banchedati_eng.html?cds=095","http://www.cnr.it/istituti/Focus_eng.html?cds=095","http://www.cnr.it/istituti/Focus.html?cds=095","http://www.cnr.it/istituti/./logo ismn def.jpg?LO=01000000d9c8b7a6080000000800000008220a004772f053000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000","Istituto per lo studio dei materiali nanostrutturati","http://www.cnr.it/istituti/DatiGenerali.html?cds=095","http://www.ismn.cnr.it","mailto:segreteria@ismn.cnr.it","http://www.cnr.it/istituti","Via Salaria km 29.300 - 00015 Monterotondo Stazione RM Lazio","0690672484","0690672372","http://www.ismn.cnr.it","Dr MICHELE MUCCINI    ","segreteria@ismn.cnr.it",NA
"100","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=096","http://www.cnr.it/istituti/Descrizione_eng.html?cds=096","http://www.cnr.it/istituti/Ricerca_eng.html?cds=096","Pubblicazioni_eng.html?cds=096","http://www.cnr.it/istituti/Servizi_eng.html?cds=096","http://www.cnr.it/istituti/Competenze_eng.html?cds=096","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=096","http://www.cnr.it/istituti/Formazione_eng.html?cds=096","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=096","http://www.cnr.it/istituti/Banchedati_eng.html?cds=096","http://www.cnr.it/istituti/Focus_eng.html?cds=096","http://www.cnr.it/istituti/Focus.html?cds=096","http://www.cnr.it/istituti/","Istituto per lo studio delle macromolecole","http://www.cnr.it/istituti/DatiGenerali.html?cds=096","http://www.ismac.cnr.it","mailto:g.mazzuchetti@bi.ismac.cnr.it","http://www.cnr.it/istituti/istituti/?LO=01000000d9c8b7a60800000008000000305823007f58be53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/msword","ISMAC Via Edoardo Bassini, 15 - 20133 Milano MI Lombardia","0158493043- 0223699351","0270636400","http://www.ismac.cnr.it","Ing. GIORGIO MAZZUCHETTI    ","g.mazzuchetti@bi.ismac.cnr.it",NA
"101","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=046","http://www.cnr.it/istituti/Descrizione_eng.html?cds=046","http://www.cnr.it/istituti/Ricerca_eng.html?cds=046","Pubblicazioni_eng.html?cds=046","http://www.cnr.it/istituti/Servizi_eng.html?cds=046","http://www.cnr.it/istituti/Competenze_eng.html?cds=046","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=046","http://www.cnr.it/istituti/Formazione_eng.html?cds=046","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=046","http://www.cnr.it/istituti/Banchedati_eng.html?cds=046","http://www.cnr.it/istituti/Focus_eng.html?cds=046","http://www.cnr.it/istituti/Focus.html?cds=046","http://www.cnr.it/istituti/./logo-1.gif?LO=01000000d9c8b7a6080000000800000018e620008fe6bb53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000","Istituto sull'inquinamento atmosferico","http://www.cnr.it/istituti/DatiGenerali.html?cds=046","http://www.iia.cnr.it","mailto:direzione@iia.cnr.it","http://www.cnr.it/istituti/istituti/?LO=01000000d9c8b7a60800000008000000743f0900e9e8f253000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/pdf","Via Salaria Km 29,300 C.P. 10 - 00015 Monterotondo RM Lazio","0690672803","0690672472","http://www.iia.cnr.it","Dr. NICOLA PIRRONE    ","direzione@iia.cnr.it",NA
"102","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=113","http://www.cnr.it/istituti/Descrizione_eng.html?cds=113","http://www.cnr.it/istituti/Ricerca_eng.html?cds=113","Pubblicazioni_eng.html?cds=113","http://www.cnr.it/istituti/Servizi_eng.html?cds=113","http://www.cnr.it/istituti/Competenze_eng.html?cds=113","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=113","http://www.cnr.it/istituti/Formazione_eng.html?cds=113","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=113","http://www.cnr.it/istituti/Banchedati_eng.html?cds=113","http://www.cnr.it/istituti/Focus_eng.html?cds=113","http://www.cnr.it/istituti/Focus.html?cds=113","http://www.cnr.it/istituti/./logo_SPIN 150.png?LO=01000000d9c8b7a6080000000800000036e62000ade6bb53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000","Istituto superconduttori, materiali innovativi e dispositivi","http://www.cnr.it/istituti/DatiGenerali.html?cds=113","http://www.spin.cnr.it","mailto:segreteria@spin.cnr.it","http://www.cnr.it/istituti/istituti/?LO=01000000d9c8b7a608000000080000006c5b2300bb5bbe53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/pdf","Corso F. Perrone - 16152 Genova GE Liguria","010 - 6598750","010 - 6506302","http://www.spin.cnr.it"," CARLO FERDEGHINI    ","segreteria@spin.cnr.it",NA
"103","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=110","http://www.cnr.it/istituti/Descrizione_eng.html?cds=110","http://www.cnr.it/istituti/Ricerca_eng.html?cds=110","Pubblicazioni_eng.html?cds=110","http://www.cnr.it/istituti/Servizi_eng.html?cds=110","http://www.cnr.it/istituti/Competenze_eng.html?cds=110","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=110","http://www.cnr.it/istituti/Formazione_eng.html?cds=110","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=110","http://www.cnr.it/istituti/Banchedati_eng.html?cds=110","http://www.cnr.it/istituti/Focus_eng.html?cds=110","http://www.cnr.it/istituti/Focus.html?cds=110","http://www.cnr.it/istituti/./logoINFM_150x150.jpg?LO=01000000d9c8b7a6080000000800000045e62000bce6bb53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000",NA,"http://www.cnr.it/istituti/DatiGenerali.html?cds=110","http://www.infm.it","mailto:sede@infm.it","http://www.cnr.it/istituti","Corso F. M. Perrone 24 - 16152 Genova GE Liguria","0106598750","0106506302","http://www.infm.it","Dr. MARCO CAMPANI    ","sede@infm.it","Materiali e Dispositivi"
"104","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=025","http://www.cnr.it/istituti/Descrizione_eng.html?cds=025","http://www.cnr.it/istituti/Ricerca_eng.html?cds=025","Pubblicazioni_eng.html?cds=025","http://www.cnr.it/istituti/Servizi_eng.html?cds=025","http://www.cnr.it/istituti/Competenze_eng.html?cds=025","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=025","http://www.cnr.it/istituti/Formazione_eng.html?cds=025","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=025","http://www.cnr.it/istituti/Banchedati_eng.html?cds=025","http://www.cnr.it/istituti/Focus_eng.html?cds=025","http://www.cnr.it/istituti/Focus.html?cds=025","http://www.cnr.it/istituti/",NA,"http://www.cnr.it/istituti/DatiGenerali.html?cds=025","NULL","mailto:direzione@isma.cnr.it","http://www.cnr.it/istituti","ora Istituto ISMA - Via Salaria km 29,300 - 00010 Montelibretti RM Lazio","06-90672334","06-90672818","http://istituto-soppresso.it"," MARIE CLAUDE TREMOUILLE    in quiescenza","direzione@isma.cnr.it","Patrimonio Culturale"
"105","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=011","http://www.cnr.it/istituti/Descrizione_eng.html?cds=011","http://www.cnr.it/istituti/Ricerca_eng.html?cds=011","Pubblicazioni_eng.html?cds=011","http://www.cnr.it/istituti/Servizi_eng.html?cds=011","http://www.cnr.it/istituti/Competenze_eng.html?cds=011","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=011","http://www.cnr.it/istituti/Formazione_eng.html?cds=011","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=011","http://www.cnr.it/istituti/Banchedati_eng.html?cds=011","http://www.cnr.it/istituti/Focus_eng.html?cds=011","http://www.cnr.it/istituti/Focus.html?cds=011","http://www.cnr.it/istituti/",NA,"http://www.cnr.it/istituti/DatiGenerali.html?cds=011","http://www.cnr.it/istituti","mailto:biocell@ibc.cnr.it","http://www.cnr.it/istituti/istituti/?LO=01000000d9c8b7a60800000008000000475823009658be53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/pdf","Via E. Ramarini, 32 - 00015 Monterotondo Scalo RM Lazio","0690091207 - 0690091208","0690091260","http://www.cnr.it/istituti","Dr. GIOVINA RUBERTI    ","biocell@ibc.cnr.it","Medicina"
"106","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=013","http://www.cnr.it/istituti/Descrizione_eng.html?cds=013","http://www.cnr.it/istituti/Ricerca_eng.html?cds=013","Pubblicazioni_eng.html?cds=013","http://www.cnr.it/istituti/Servizi_eng.html?cds=013","http://www.cnr.it/istituti/Competenze_eng.html?cds=013","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=013","http://www.cnr.it/istituti/Formazione_eng.html?cds=013","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=013","http://www.cnr.it/istituti/Banchedati_eng.html?cds=013","http://www.cnr.it/istituti/Focus_eng.html?cds=013","http://www.cnr.it/istituti/Focus.html?cds=013","http://www.cnr.it/istituti/./logo_ibpm.jpg?LO=01000000d9c8b7a6080000000800000042e62000b9e6bb53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000",NA,"http://www.cnr.it/istituti/DatiGenerali.html?cds=013","http://www.ibpm.cnr.it","mailto:clara.balsano@cnr.it","http://www.cnr.it/istituti","Via Palestro 32 - 00185 Roma RM Lazio","+39 06-49933874","+39 06 49933873","http://www.ibpm.cnr.it","Prof.ssa CLARA BALSANO    Direttore","clara.balsano@cnr.it","Scienze della Vita"
"107","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=022","http://www.cnr.it/istituti/Descrizione_eng.html?cds=022","http://www.cnr.it/istituti/Ricerca_eng.html?cds=022","Pubblicazioni_eng.html?cds=022","http://www.cnr.it/istituti/Servizi_eng.html?cds=022","http://www.cnr.it/istituti/Competenze_eng.html?cds=022","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=022","http://www.cnr.it/istituti/Formazione_eng.html?cds=022","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=022","http://www.cnr.it/istituti/Banchedati_eng.html?cds=022","http://www.cnr.it/istituti/Focus_eng.html?cds=022","http://www.cnr.it/istituti/Focus.html?cds=022","http://www.cnr.it/istituti/./logo_ictp_minisito.gif?LO=01000000d9c8b7a608000000080000002ae62000a1e6bb53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000",NA,"http://www.cnr.it/istituti/DatiGenerali.html?cds=022","http://www.ictp.cnr.it","mailto:direttore@ictp.cnr.it","http://www.cnr.it/istituti/istituti/?LO=01000000d9c8b7a60800000008000000155b2300645bbe53000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/pdf","Via Campi Flegrei, 34 - c/o Comprensorio ""Adriano Olivetti"" - Edificio 70 - 80078 Pozzuoli NA Campania","+39 081 867 5111","+39 081 867 5230","http://www.ictp.cnr.it","Prof. COSIMO CARFAGNA    ","direttore@ictp.cnr.it","Progettazione Molecolare"
"108","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=023","http://www.cnr.it/istituti/Descrizione_eng.html?cds=023","http://www.cnr.it/istituti/Ricerca_eng.html?cds=023","Pubblicazioni_eng.html?cds=023","http://www.cnr.it/istituti/Servizi_eng.html?cds=023","http://www.cnr.it/istituti/Competenze_eng.html?cds=023","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=023","http://www.cnr.it/istituti/Formazione_eng.html?cds=023","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=023","http://www.cnr.it/istituti/Banchedati_eng.html?cds=023","http://www.cnr.it/istituti/Focus_eng.html?cds=023","http://www.cnr.it/istituti/Focus.html?cds=023","http://www.cnr.it/istituti/",NA,"http://www.cnr.it/istituti/DatiGenerali.html?cds=023","http://www.icis.cnr.it","mailto:direttore@icis.cnr.it","http://www.cnr.it/istituti","Corso Stati Uniti, 4 - 35127 Padova PD Veneto","0498295940 -0498295941","0498702911","http://www.icis.cnr.it","Dott. GILBERTO LUCIO ROSSETTO    ","direttore@icis.cnr.it","Progettazione Molecolare"
"109","http://www.cnr.it/istituti/DatiDirettore_eng.html?cds=038","http://www.cnr.it/istituti/Descrizione_eng.html?cds=038","http://www.cnr.it/istituti/Ricerca_eng.html?cds=038","Pubblicazioni_eng.html?cds=038","http://www.cnr.it/istituti/Servizi_eng.html?cds=038","http://www.cnr.it/istituti/Competenze_eng.html?cds=038","http://www.cnr.it/istituti/Collaborazioni_eng.html?cds=038","http://www.cnr.it/istituti/Formazione_eng.html?cds=038","http://www.cnr.it/istituti/Biblioteche_eng.html?cds=038","http://www.cnr.it/istituti/Banchedati_eng.html?cds=038","http://www.cnr.it/istituti/Focus_eng.html?cds=038","http://www.cnr.it/istituti/Focus.html?cds=038","http://www.cnr.it/istituti/",NA,"http://www.cnr.it/istituti/DatiGenerali.html?cds=038","NULL","mailto:c.lamon@igp.cnr.it","http://www.cnr.it/istituti","Trav. La Crucca, 3 - Reg. Baldinca - 07100 Li Punti - Sassari SS Sardegna","0792841301","0792841399","http://cnr.it","Dott MARIO PIRASTU    ","c.lamon@igp.cnr.it","Scienze della Vita"
